ALT	Caption	Comments Count	Dimensions Height	Dimensions Width	Display URL	Comment	Hashtags/1	Hashtags/2	Hashtags/3	Hashtags/4	ID	Input URL	Is Sponsored	Latest Comments Id	Latest Comments Owner ID	Latest Comments Owner Profile Pic Url	Latest Comments Owner Username	Music Info Artist Name	Music Info Audio ID	Owner Username	Owner ID	Product Type	Location ID	Location Name	Timestamp
	"Jab bhi lene jao khatam ho jaata hai 
 
 PS: Extra mangwalo abhi
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #saunf #saunfdiaries"	1	1136	640	https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/480137586_638329805588009_547311733232856800_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFfpBw1FDe5hTQ_WARgCHvACqTHb9yUsVfi8yGzG6HpYIaa9VhCDz44LAaG1rTtkHomnyZDfSskzkcyuhXsGI6D&_nc_ohc=dTpg5OjJQKcQ7kNvwEFm-h6&_nc_gid=YfvE4y21-dii7GhD_IEXcA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFC37FEfNhJe4qXpOxCoVxNpRoqBPGb4C4FUrkJuDQVtg&oe=680BC37B&_nc_sid=10d13b	Battamuizzz! @muizzey_	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3571537482690214409	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17875751712270623	5752761384	https://scontent-lga3-3.cdninstagram.com/v/t51.2885-19/343076744_222509790391558_2539107795985454227_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFfpBw1FDe5hTQ_WARgCHvACqTHb9yUsVfi8yGzG6HpYIaa9VhCDz44LAaG1rTtkHomnyZDfSskzkcyuhXsGI6D&_nc_ohc=2FqlTUrENP8Q7kNvwGU_o7Y&_nc_gid=YfvE4y21-dii7GhD_IEXcA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHwLpgzKQCtCvEn2wU-J_G9VGW5QE2LAx6z7rhJFBaWkA&oe=680BD8A2&_nc_sid=10d13b	januu_krish	Lost Stories, JAI DHIR	496508222645872	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-02-19T15:55:29.000Z
	"I care par last piece ko share, never!
 .
 .
 .
 #haldirams #haldiramsnagpur #KajuKatli #Trending"	11	1920	1080	https://scontent-mia3-1.cdninstagram.com/v/t51.2885-15/486540891_18493907227015444_5352974972243951822_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QENjOiwCDrizRIc5-p_THkEAJ8BuaPq0hkwwI13K2WfHb7sXoIhYZjvYadd6JSoon5D3HztEH_jAw1j0zaYpEb6&_nc_ohc=LbKBfQj14nYQ7kNvwF2PA0P&_nc_gid=NS_jCKvi0ZZZLBbRw586TQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfE29AJg_kb29wgkM4CSrehyV9TxNAJyBVEMexpEvakBOA&oe=680BC4D0&_nc_sid=10d13b	❤️❤️	haldiramsnagpur	KajuKatli	Trending		3595410895287075240	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17875626756203468	45523917344	https://scontent-mia3-3.cdninstagram.com/v/t51.2885-19/471680468_2447460122252349_805121873670623216_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-mia3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QENjOiwCDrizRIc5-p_THkEAJ8BuaPq0hkwwI13K2WfHb7sXoIhYZjvYadd6JSoon5D3HztEH_jAw1j0zaYpEb6&_nc_ohc=JzCxo_O-PYgQ7kNvwEaNaqg&_nc_gid=NS_jCKvi0ZZZLBbRw586TQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHl2D1aMBC91-CpRRcMcnjIr3cm2fwfeV76A0QJVVhKOA&oe=680BB1B2&_nc_sid=10d13b	bhavikadalwani_31	Charan Raj, Purna Chary, Kapil Kapilan	1359945511605182	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-03-24T14:27:10.000Z
Photo by Haldiram’s Nagpur in India. Maaaring larawan ng text na nagsasabing 'Haldiram's TASTE OF TRADITION ContestAlert! Alert! Contest GULAB በዘ GULAB Ask your pasandid insaan to be your valentine creative andaaz mein aur exciting prize jeetne κα chance pao!'.	"CONTEST ALERT!!! Propose your partner to be your valentine apne creative andaaz mein and get a chance to win ek special pyaar bhara hamper!
 
 This is all you have to do:
 - Tag your partner in the comments to ask them out
 - Your partner has to say YES in the comments
 - Follow us
 - Share it on your story and tag us 
 - Bonus points if you tell us you love stories
 
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #contest #contestalert #contestwinner #contestalertindia #contesttime #contestgram #contestentry #contestindia #contestprep #contestday #contestoftheday #fyp #GulabNahiGulabJamun
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	65	1349	1080	https://instagram.fmnl5-2.fna.fbcdn.net/v/t51.2885-15/476483590_18484810357015444_7651194190192119428_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fmnl5-2.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QGwjRr7dUA__g4MY_fEv6_nqf-R5PQJ7BKRLwE9BbhFqq5Ofzvn88RCDJqjXoEBKO0&_nc_ohc=jxlu3KyOZhcQ7kNvwFN0_cd&_nc_gid=6B326WGPR5e1XxspHzKsRQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFVA66zSLbOM-sMWaE0UAlsxcTya2H3RnluVAb5cm6t4g&oe=680BBEAB&_nc_sid=10d13b	#panhalepedhewale	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3562804237564662998	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18494463283055280	48965951844	https://instagram.fmnl5-2.fna.fbcdn.net/v/t51.2885-19/487305495_1005296147699094_8156281140398687841_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fmnl5-2.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QGwjRr7dUA__g4MY_fEv6_nqf-R5PQJ7BKRLwE9BbhFqq5Ofzvn88RCDJqjXoEBKO0&_nc_ohc=sV_dOPhhsuQQ7kNvwE9GJTX&_nc_gid=6B326WGPR5e1XxspHzKsRQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHKrXGKtmUoDpJYbAdrg5SM-obk8kZMGBS743khNhaYsw&oe=680BAE3F&_nc_sid=10d13b	panhalepedhewalerajur			haldirams_nagpur	1460559443		109524955741121	India	2025-02-07T14:43:03.000Z
Photo by Haldiram’s Nagpur in India. May be an image of oatmeal cookies, pie, wafer and bread.	"Choco Chip Cookie for your pookie #BadePyaarSeBanayaHai
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #GulabNahiGulabJamun #chocolate #cocolateday 
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	5	1349	1080	https://scontent-dfw5-2.cdninstagram.com/v/t51.2885-15/476905952_18485104039015444_9155179565408076030_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QG8qFdh2M-lnsxvjYbUvhwdA5eRXdmupJGlRwMWlNHIZByQNUiT68vIUF4_i1kRFy8&_nc_ohc=z_RqmQ7-QYwQ7kNvwF2b7Ab&_nc_gid=KtM4oYP90LefsaRMUngGBg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEIlqBN7gPOc0FsVzSwkpzZgM1OjdJqlRx5_5iwJHqqjg&oe=680BE23D&_nc_sid=10d13b	Check my email please	haldirams	haldiramsnagpur	bhujia	saltedpopcorn	3563964332060800791	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17947140881807834	44730000680	https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-19/476087309_924853513160427_7351646503601611983_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QG8qFdh2M-lnsxvjYbUvhwdA5eRXdmupJGlRwMWlNHIZByQNUiT68vIUF4_i1kRFy8&_nc_ohc=fsqfAsji5YcQ7kNvwFHdcHx&_nc_gid=KtM4oYP90LefsaRMUngGBg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfF7tOoAFj9Evw-YL2NBSTpCKBT1Go06MGPMTS5qS1B2Qg&oe=680BE012&_nc_sid=10d13b	__ashu_tosh_15			haldirams_nagpur	1460559443		109524955741121	India	2025-02-09T05:07:57.000Z
	"Haldiram’s snacks ke liye tuition se jaldi aa jaate the aapka favourite snack kya tha?
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #GenZ #tuition"	0	1136	640	https://instagram.fpvh4-1.fna.fbcdn.net/v/t51.2885-15/478292846_996973532317494_1575774608484263162_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fpvh4-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QEFMT3l4lHVYyGOsTsdpvMlRcU6RCmP0n1ZcNRs4LNOtvDGHFfSoxQS_LgVkh8lViqGzLMkzYCyowVNn4RvLvTn&_nc_ohc=bUfSmaMTZsAQ7kNvwGx7rTd&_nc_gid=m2f1C_c5VCCGPoQSNGCnDQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHrJ4FNVAxvdPZqstVfoqjAAMaNrPtN1Jv_C55CT47jBw&oe=680BD3D6&_nc_sid=10d13b		haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3570036684112493673	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE					haldirams_nagpur	1626508001558894	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-02-17T14:15:13.000Z
Photo by Haldiram’s Nagpur on February 12, 2025. May be an image of wafer and text.	"Aap kis favourite cheez ko bologe - lag jaa gale? 
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #GulabNahiGulabJamun #HugDay
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	5	1350	1080	https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/479165831_18485693836015444_8016938571019089737_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QG7fkx8YSUvSKVkzyiWrUqoIjM72ilhk1Q3RGbzgQ7ptPe48JCfOSIFj1dcm0lkQdA&_nc_ohc=saIRJFIqEW4Q7kNvwH2_buI&_nc_gid=CnEGTpc-Z2Vi4xAt8JnyNw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHUe6uuBObYJQB_DQbisqi9J1soz4LN-jLGMGc7uUCqZw&oe=680BBD93&_nc_sid=10d13b	आपको हिन्दी मे लिख कर बेचने चाहिए, अब मैं इसे 'घटिया' पढ़ा एक दम से 'गठिया' भी आया और है ये गाठिया	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3566384097568205963	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17883468741232986	63488879027	https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/486205469_622938820588272_7427875005974580494_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QG7fkx8YSUvSKVkzyiWrUqoIjM72ilhk1Q3RGbzgQ7ptPe48JCfOSIFj1dcm0lkQdA&_nc_ohc=8gZIqmHMggsQ7kNvwGABRNu&_nc_gid=CnEGTpc-Z2Vi4xAt8JnyNw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfE_aTgnVnbjWjNKBBOQEU8gi9PLKeGfcGjZSYiFXwkxgg&oe=680BC4A4&_nc_sid=10d13b	kunnal.designs			haldirams_nagpur	1460559443		109524955741121	India	2025-02-12T13:15:36.000Z
Photo by Haldiram’s Nagpur on February 14, 2025. May be a doodle of ‎poster and ‎text that says '‎Haldiram's ASTE FASTEDFTHADITION FTNADITION 10 HAPPPY ی Valentin Day 1.នា iilim Gulab ho ya Gulab Jamun Pyaaris is for everyone! #ValentinesDay‎'‎‎.	"Happy Valentine’s Day!
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp #GulabNahiGulabJamun #ValentinesDay
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	1	1350	1080	https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/477587381_18486023908015444_2449505314478450827_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QF-gNKy_h7mJbDV2SKpIOUX-DVZArx66Q61TrBJEc06Nms4qSpuFltzLTExKC1SzmsXF4ogUw8Sz7Z785DvNq0e&_nc_ohc=iPCLZAUBCkEQ7kNvwFWVOpG&_nc_gid=fnPnwlliU6kKTGoPI1VG-Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEmJ44u87YyqpSEF6sxlIm9qrILcBAMWnxqe9f4MaYuYg&oe=680BE134&_nc_sid=10d13b	❤️❤️	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3567754036593938434	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18391292449103397	6333935549	https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/359127545_977979783331777_8049457950045099117_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QF-gNKy_h7mJbDV2SKpIOUX-DVZArx66Q61TrBJEc06Nms4qSpuFltzLTExKC1SzmsXF4ogUw8Sz7Z785DvNq0e&_nc_ohc=-G0rDnhxHK4Q7kNvwGAI-Th&_nc_gid=fnPnwlliU6kKTGoPI1VG-Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHryh9S0Nnqa2smfASyblUoHaI58zxSxbbu8xAgO8XSog&oe=680BE0A0&_nc_sid=10d13b	savita.nagpal.9			haldirams_nagpur	1460559443		109524955741121	India	2025-02-14T10:37:25.000Z
Photo by Haldiram’s Nagpur in India. May be an image of magazine and poster.	"Ek hain, tabhi toh great hain 
 Happy Republic Day!
 .
 .
 .
 #haldirams #haldiramsnagpur #fyp #republicday #republicindia #humaradesh #republicday2025
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	9	1349	1080	https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/475173876_18482571430015444_7870168214772286477_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGDRhv0pl59UAxJbPIPyjOCTK6o9Iq_LTFURNKjCG_USBsDbgT0hGxuWqNqdW9nPms&_nc_ohc=Uoy49JM8uWgQ7kNvwG9rVQZ&_nc_gid=YftMyDg4CxbsVgThv7ezMA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfG93sjeXongPgevhGWvpns6Ll8eg63UslcPPt5uitKOzQ&oe=680BC2FB&_nc_sid=10d13b	Hello @haldirams_nagpur please btaiye ya aap address lo order le lo mera	haldiramsnagpur	fyp	republicday	republicindia	3553768362724927578	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17873879979260248	52931276333	https://scontent-hou1-1.cdninstagram.com/v/t51.2885-19/279206094_400144795047840_4457673096654666907_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGDRhv0pl59UAxJbPIPyjOCTK6o9Iq_LTFURNKjCG_USBsDbgT0hGxuWqNqdW9nPms&_nc_ohc=0QhXCGGZ4GIQ7kNvwFlqyBT&_nc_gid=YftMyDg4CxbsVgThv7ezMA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEZJWsHLZPS2haRd6CUWPnmG7w5vqHeRpH5Efgu--gy0g&oe=680BD4B0&_nc_sid=10d13b	ararian_s			haldirams_nagpur	1460559443		101760893307638	India	2025-01-26T03:30:00.000Z
	"When ‘had kardi aapne’ got too real
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp 
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	0	1333	750	https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/476283104_18484450549015444_8242913722161420328_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QFuA7G0g1ZkybvgijTqv9FWix6pGRIh_r-7JwF8X9VVHU6fNz1RwytfGQS54N4eWst5YN_D589XxurJv1xkAkLC&_nc_ohc=V_P-xCq7244Q7kNvwEgw9fS&_nc_gid=8lb1QpKsYzFtP0TIpzevgA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHq7NZtf7HmuESozPLglY4LHb_MIUP9kDsfVLkUyAraNA&oe=680BDCB9&_nc_sid=10d13b		haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3561309581091334079	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE					Tarun Sagar, Alyssa Mendonsa, Loy Mendonsa	571150496655583	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-02-05T13:16:16.000Z
Photo by Haldiram’s Nagpur on January 22, 2025. May be an image of crackers and text.	"Taste jo ghar ki yaad dilaye 
 
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp 
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	4	1350	1080	https://scontent-mia3-1.cdninstagram.com/v/t51.2885-15/474691348_18482042980015444_5754680192597360958_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QG0hEqT3z70zOPJq5-65qwtLamXNp87UFCSW0UX4TS3B2WsrozTQirsCW_-Fsub-0VzgicTHvqPWdKRxse24XEM&_nc_ohc=Pq_kvDwm0-MQ7kNvwHeUs82&_nc_gid=bk7PrCOSHgaebEYPONwWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEQGvSFHWOmyTc2eWsqdDPi1yUtM3TaQC1w75WVNILuKg&oe=680BC10D&_nc_sid=10d13b	Vakd ch opening kdi aahe	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3551195864607226472	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18066364966803668	48184624147	https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/435875278_734285032240324_733588187251530614_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QG0hEqT3z70zOPJq5-65qwtLamXNp87UFCSW0UX4TS3B2WsrozTQirsCW_-Fsub-0VzgicTHvqPWdKRxse24XEM&_nc_ohc=_fM28MvaqGEQ7kNvwEqHOsH&_nc_gid=bk7PrCOSHgaebEYPONwWpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfE8eDu2CegvPxeFiby07o998wzh9AIO9n6fqG1QMjUC7g&oe=680BDCD6&_nc_sid=10d13b	mr.swapnya_s			haldirams_nagpur	1460559443		109524955741121	India	2025-01-22T14:19:17.000Z
Photo by Haldiram’s Nagpur in India. Pode ser uma imagem de texto que diz "Haldiram's TASTE TASTEOFTHADITION O TRADITION HAR PYAAR PY AAR BITE ME".	"Loveeeee these bites ❤️
 Tag those jinka pehla pyaar achha khana hai
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp 
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	1	1349	1080	https://instagram.fsjp3-1.fna.fbcdn.net/v/t51.2885-15/476465533_18484387678015444_7785383455842702545_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fsjp3-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QFk7jGCHJyybjLfQWgCTtSU4VZqzt_H1uF86d386c6ZMn5IuFmI33L7_NJuvfRbc_xVOYyuz3oa33nJoXutfXPf&_nc_ohc=Z_5374qWZ2sQ7kNvwH9x-cT&_nc_gid=AII7o29fD6uXE3CgKUou0g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfHJ4nUWaLoz7yFts5RqeiKSySsPRBGuvprHHpzaAYZinw&oe=680BDF74&_nc_sid=10d13b		haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3561006066827079027	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	18485428591044699	5993369256	https://instagram.fsjp3-1.fna.fbcdn.net/v/t51.2885-19/485617711_1631495657547435_8448770450092322098_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=instagram.fsjp3-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QFk7jGCHJyybjLfQWgCTtSU4VZqzt_H1uF86d386c6ZMn5IuFmI33L7_NJuvfRbc_xVOYyuz3oa33nJoXutfXPf&_nc_ohc=HKUg4fm8i4YQ7kNvwH4vIje&_nc_gid=AII7o29fD6uXE3CgKUou0g&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEgrZ-82aQO2QxfROUVpBsVqUzPMoVZ8CwXLhLtS4Leyw&oe=680BD0C9&_nc_sid=10d13b	jab_rr_			haldirams_nagpur	1460559443		109524955741121	India	2025-02-05T03:10:25.000Z
	"Tag your colleagues
 .
 .
 .
 #haldirams #haldiramsnagpur #bhujia #saltedpopcorn #chiwda #soyasticks #gulabjamun #ladoo #cookies #tastynuts #fyp 
 
 [Khushiyan Ho Toh Haldirams, Haldirams Nagpur, Haldirams food, Haldirams, Gulab Jamun, Bhujia, popcorn, salted popcorn, butter popcorn, salted peanuts, farali chiwda, chiwda, ladoo, tasty nuts, soan papdi]"	13	1136	640	https://scontent-atl3-2.cdninstagram.com/v/t51.2885-15/475450138_1126048985330549_6643572923906877810_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH3tyCF6XJ-xAkAIKFCsp4jo1eox0yk3vzHaHV0-37xQk0AUnsPe3Gh9Vo1DDqpXSSEC-rTmQF-PqERX9YatdpJ&_nc_ohc=WviFSxQvwhAQ7kNvwEzecom&_nc_gid=-dseOX4ib5hS45nGs3tQaA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfEdEelbCM58p9CWRV1lpGI-mQVm303wwNgXAGVxpUY3XQ&oe=680BD55C&_nc_sid=10d13b	Tagg your office matess	haldiramsnagpur	bhujia	saltedpopcorn	chiwda	3556301262282666362	https://www.instagram.com/haldirams_nagpur?igsh=MWNpY3JtcXI1NG5zbQ==	FALSE	17981043395656138	10469165920	https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/462448336_1598485294035401_3433129769756455065_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH3tyCF6XJ-xAkAIKFCsp4jo1eox0yk3vzHaHV0-37xQk0AUnsPe3Gh9Vo1DDqpXSSEC-rTmQF-PqERX9YatdpJ&_nc_ohc=86Zx-DnbA9kQ7kNvwE_9NpT&_nc_gid=-dseOX4ib5hS45nGs3tQaA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfFPp01bRzDF8gA-h-9lPhoPB-hCmwQrO8HM04K-mPBDZw&oe=680BB8F3&_nc_sid=10d13b	dilharfoods_official	haldirams_nagpur	515479660998690	haldirams_nagpur	1460559443	clips	109524955741121	India	2025-01-29T15:27:28.000Z
