Date	Post Type	Content	Image	Like	Retweet	Reply
2023-10-05T06:34:26.000Z	text	"We're sorry to hear about your recent experience with Haldiram's. Please share more details about your concern, and we'll work diligently to resolve it. You can reach us at support@haldirams.com.
 
 Your feedback is important, and we're committed to making things right."				
2023-10-04T07:50:26.000Z	text	"We appreciate your feedback. To better assist you, could you please provide more details about your experience or concern? We are committed to addressing and resolving any issues.
 
 Please feel free to share more information, and we'll work to make things right."				
2023-10-04T07:45:22.000Z	text	"We appreciate your feedback. To better assist you, could you please provide more details about your experience or concern? We are committed to addressing and resolving any issues.
 
 Please feel free to share more information, and we'll work to make things right."			1	
2023-09-30T15:18:00.000Z	image	"The definition of happiness for tea lovers!
 
 #HaldiramsNagpur #haldiramsnacks #MyHaldiramsMoment #Haldirams #meandmysquad #nagpur #myhaldiramsmoment #snacks #soyasticks #soyachips #murukkus #papad #methisticks"	https://pbs.twimg.com/media/F7Rm5CEWwAATiM6?format=jpg&name=small	7	2	2
2023-09-30T05:56:21.000Z	image	"The pista on the motichoor ladoo is where the real magic happens.
 
 #HaldiramsNagpur #haldiramsnacks #MyHaldiramsMoment #Haldirams #realdeal #motichoor #motichoorladdoo #motichoorladoo #therealdeal #ladoo #sweets #sweetshop #haldirams #haldiramsweets #nagpur"	https://pbs.twimg.com/media/F7QFxLNXoAAmCK2?format=jpg&name=360x360,https://pbs.twimg.com/media/F7QFxLOWkAEbemd?format=jpg&name=360x360	3		
2023-09-28T09:59:47.000Z	text	"Thank you for your positive feedback! We're delighted to hear that you enjoyed our products and service.
 
 Your support means a lot to us. We look forward to serving you again soon."				
2023-09-27T15:59:00.000Z	image	"Adding that extra crunch to dull moments!
 
 #HaldiramsNagpur #haldiramsnacks #MyHaldiramsMoment #Haldirams #meandmysquad #soyasticks #aloobhujia"	https://pbs.twimg.com/media/F7CYo15XAAAqXZE?format=jpg&name=small	3		
2023-09-26T15:40:00.000Z	video	"For the very first time, Haldiram's is proud to announce that we have set up shop near Lalbaug Cha Raja to make this festival even more special.
 Come, indulge in the flavors of devotion!
 Don't miss out, visit our stall today!
 
 #haldiramsnacks #HaldiramsNagpur #MyHaldiramsMoment"	https://pbs.twimg.com/ext_tw_video_thumb/1706661660360876033/pu/img/5nRNxzI2bmeAcJcn.jpg	5		1
2023-09-07T04:51:16.000Z	image	"May your Janmashtami be filled with sweet blessings and treats! Happy Janmashtami!
 
 #MyHaldiramsMoment #haldirams #HaldiramsNagpur #haldiramsnagpur #janmastami #janmashtami #krishna #krishnalove #krishnaleela"	https://pbs.twimg.com/media/F5Za2ihaQAAYY77?format=jpg&name=small	8		2
2023-09-06T15:00:03.000Z	image	"Get nutty with us! Discover the perfect blend of flavours in our Nutty Squad selection.
 
 #haldiram #HaldiramsNagpur #haldiramsnagpur #roastedpeanuts #aloobhujiya #Myhaldiramsnagpur #foodiefrenzy #spicypeanuts #kaju #snacks"	https://pbs.twimg.com/media/F5V1pjcbkAA7Gcy?format=jpg&name=small	2		
2023-09-05T06:19:46.000Z	image	"To all those teachers who made even the toughest of lessons sweet and enjoyable for us!
 Happy Teachers' Day!
 
 #HaldiramsNagpur #haldiram #haldiramsnagpur #teachers #teachersday #aloobhujiya #peanuts #roastedpeanuts"	https://pbs.twimg.com/media/F5Pb-xJXwAI_5V-?format=jpg&name=small	8		1
2023-08-30T06:28:50.000Z	image	"Bond with your siblings over delicious
 snacks this Rakshabandhan!
 
 #Haldirams #haldiramsnagpur #HaldiramsNagpur
 #MyHaldiramsMoment #haldirams #hamper
 #festivalseason #foodiefrenzy #haldirams"	https://pbs.twimg.com/media/F4wk5ZqbMAAw_3M?format=jpg&name=360x360,https://pbs.twimg.com/media/F4wk5ZcakAAdv2I?format=jpg&name=360x360,https://pbs.twimg.com/media/F4wk5ZlasAAVIpz?format=jpg&name=360x360,https://pbs.twimg.com/media/F4wk5ZnagAARlom?format=jpg&name=360x360	3	1	2
2023-08-28T13:54:36.000Z	image	I don't think getting caught is the fear but not being able to savour your favourite soya sticks is an accountable crime!	https://pbs.twimg.com/media/F4n3lYAWUAIEtbu?format=jpg&name=small	3		
2023-08-26T12:02:06.000Z	image	"No dish in this world that Boondi cannot make better!
 
 #Halirams #haldiramsnagur #myhaldirams"	https://pbs.twimg.com/media/F4dKv1Ka8AALSi1?format=jpg&name=360x360,https://pbs.twimg.com/media/F4dKv1lbEAAVi8U?format=jpg&name=360x360,https://pbs.twimg.com/media/F4dKv15bkAA6mdO?format=jpg&name=360x360	4	2	1
2023-08-26T12:00:31.000Z	image	"Don't mind me just casually flaunting my move for Chaas!
 
 #Haldirams #haldiramsnagpur #myhaldirams"	https://pbs.twimg.com/media/F4dKXucaQAAYwOG?format=jpg&name=small	4		1
2023-08-25T12:04:41.000Z	video	"Not ready with your Rakshabandhan present yet?
 Well, you’ve come to the right place!
 Buy your sibling’s favourite Haldiram’s combo from the link in our bio!
 
 #HaldiramsNagpur #haldirams #indianfood #rakshabandhan #roastcampaign #win #sibling #brothersister #rakhi"	https://pbs.twimg.com/ext_tw_video_thumb/1695044116118433793/pu/img/8i3VH4FzxqfI5So6.jpg	3		1
2023-07-18T13:15:07.000Z	image	"The only difference between good dreams and nightmares is the presence of Kaju Katli.
 #HaldiramsNagpur #MyHaldiramsMoment #Haldirams
 #haldirams #kajukatli #kajukatlilovers #kajukatri"	https://pbs.twimg.com/media/F1UlO8VWcAgHFL3?format=jpg&name=small	1		
2023-07-15T13:14:01.000Z	image	"Taking your tastebuds to new heights!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #Chandrayaan3 #Rasgulla"	https://pbs.twimg.com/media/F1FIq8XX0AALxRC?format=jpg&name=small	5	1	
2023-07-11T07:35:13.000Z	image	"Leave a lasting impression on your first date!
 .
 .
 .
 #Haldirams #HaldiramsNagour #MyHaldiramsMoment #HingedAtHaldirams"	https://pbs.twimg.com/media/F0vUxKeWAAApCeA?format=jpg&name=small	2		
2023-07-07T07:22:06.000Z	image	"Nothing much, just AI frying up the newest place for sweet gossip!
 .
 .
 .
 #Threads #HaldiramsNagpur #Haldirams #MyHaldiramsMoment #AI"	https://pbs.twimg.com/media/F0arW-iacAAmgyT?format=jpg&name=small	2	2	1
2023-07-03T13:10:30.000Z	video	"My appetite for food lacks in comparison to my cravings
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #snacking"	https://pbs.twimg.com/ext_tw_video_thumb/1675854089723478017/pu/img/GcRAuCRT5YKgcaDX.jpg	6		
2023-06-30T10:56:31.000Z	video	"How we wish we could just chocolate-coat all our life problems!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #flavourfusionswithhaldirams #chocolate #soanpapdi"	https://pbs.twimg.com/ext_tw_video_thumb/1674733450484645889/pu/img/6taY2p6V82ZTdAWc.jpg	2		1
2023-06-30T04:30:00.000Z	image	"foodies 🤝 meme lovers
 .
 .
 .
 #HaldiramsNagpur #Haldirams #MyHaldiramsMoment #socialmediaday #socialmedia"	https://pbs.twimg.com/media/FzxKoLlagAYG0JS?format=jpg&name=small	1		
2023-06-29T05:44:24.000Z	image	"Instead of thrill, I'm trying to drill formulae into my head!
 .
 .
 .
 #HaldiramsNagpur #Haldirams #MyHaldiramsMoment #honestbacktoschool #school #backtoschool #schooldays #summer #summervibes"	https://pbs.twimg.com/media/FzxIVtPacAAjFEP?format=jpg&name=small	1		
2023-06-14T13:26:33.000Z	image	"Literally food for thought!
 .
 .
 .
 #Haldirams #MyHaldiramsMoment #HaldiramsNagpur #honestbacktoschool #foodlove #schoollife #schooldays #backtoschool"	https://pbs.twimg.com/media/FyliREcaQAATK-e?format=jpg&name=small	4		
2023-06-12T13:04:55.000Z	video	Mute thoughts like When is this summer going to finally end?" for a while with this refreshing drink!				
.						
.						
.						
#HaldiramsNagpur #Haldirams #MyHaldiramsMoment #orange #orangesquash #summer #summervibes"		https://pbs.twimg.com/ext_tw_video_thumb/1668242874226597888/pu/img/9O57MwewoV5yBq6Z.jpg				
2023-05-30T13:34:55.000Z	text	"Yellow never fails to serve the best
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #yellow #ipl #csk #chennai #cricket"		2		1
2023-05-21T14:33:36.000Z	video	"Congratulations, you've scrolled right
 into your cravings!😋
 .
 .
 .
 #Haldirams #HaldiramsNagpur #myHaldiramsMoment"	https://pbs.twimg.com/ext_tw_video_thumb/1660289195632640007/pu/img/ScegIEPVDfoHhpe9.jpg	8		2
2023-05-17T13:27:02.000Z	image	"To the times when the series on our laptop and snacks are our best friends!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #foodlove #Maycations #minibhakarwadi #aampanna #litechiwda"	https://pbs.twimg.com/media/FwVVx_VWwAI2D4b?format=jpg&name=small	5	1	
2023-05-17T07:44:07.000Z	text	"The packet you finish in 80 seconds has a legacy of 80 years!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #foodlove #bhujia #loveforbhujia"		3		
2023-05-17T07:40:17.000Z	text	"If one flavour is not enough to satisfy all your cravings, here are four. (although we're sure no amount of Bhujia is really enough)
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #differenttypesofbhujia #boondibhujia #marwarubhujia #karodpatibhujia #bikaneribhujia"		2		1
2023-05-17T07:39:01.000Z	text	We thought you might wonder How and by whom was this amazing snack made?" while eating Bhujia. Here's the answer -				
.						
.						
.						
#Haldirams #HaldiramsNagpur #MyHaldiramsMoment #bhujia #origins #originsofbhujia #foodlove"						
2023-05-17T07:38:17.000Z	text	"This is real innovation! Don't let anyone tell you otherwise!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #BhujiaSev #EnjoyYourBhujia"				
2023-05-13T14:34:46.000Z	video	"Set your priorities right guys!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment
 #TheRestOfUs #ipl #cricket #foodlove"	https://pbs.twimg.com/ext_tw_video_thumb/1657393461052559361/pu/img/PbY5SKJb07V9KaJw.jpg	3		
2023-05-12T12:24:37.000Z	image	"When life gets sticky, just remember that you're not a problem - you're a Gulabjamun!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #signs #summer #foodlove"	https://pbs.twimg.com/media/Fv7XeOJaQAUKBcj?format=jpg&name=360x360,https://pbs.twimg.com/media/Fv7XlTVaUAECOv5?format=jpg&name=360x360,https://pbs.twimg.com/media/Fv7XlVwaAAAn3e7?format=jpg&name=360x360,https://pbs.twimg.com/media/Fv7Xmy-aYAADTXf?format=jpg&name=360x360	6		
2023-05-12T07:45:27.000Z	text	The only AI you need is mithAI		4		
2023-05-11T12:00:02.000Z	video	"When snacking becomes a competition just because you have a sibling!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #myHaldiramsMoment #foodlove #siblings #summers #summervibes"	https://pbs.twimg.com/ext_tw_video_thumb/1656549521583742983/pu/img/GtPna8AG3J8KP2qL.jpg	3		
2023-05-10T13:02:13.000Z	image	"We all have that one friend whose first and last love is food.
 Tag them in the comments!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #summer #foodlove #sadboihours"	https://pbs.twimg.com/media/FvxM8RqWYAASfS4?format=jpg&name=360x360,https://pbs.twimg.com/media/FvxM-GiXgAATc1X?format=jpg&name=360x360,https://pbs.twimg.com/media/FvxM_iCXsAYlkvJ?format=jpg&name=360x360,https://pbs.twimg.com/media/FvxNBbpWAAEVJgk?format=jpg&name=360x360	8	1	
2023-05-10T13:00:50.000Z	text	Thank you for the love!🤗		1		
2023-05-09T13:52:08.000Z	video	"If snacks are in question, the brain always wins
 .
 .
 .
 #HaldiramsNagpur #Haldirams #MyHaldiramsMoment #snacks"	https://pbs.twimg.com/ext_tw_video_thumb/1655933467992129540/pu/img/sG2TTn2QnpH0KTba.jpg	3		
2023-05-07T13:53:33.000Z	video	"Good news Hinjewadi, we've finally arrived to spice up your life with our delicious treats!
 Come visit us at our new store and let us treat you to a flavor-packed experience.
 Warning: may cause extreme cravings and mouth-watering moments.
 See you soon!
 #HaldiramsNagpur #Haldirams"	https://pbs.twimg.com/ext_tw_video_thumb/1655208227053920256/pu/img/8IiGtaqd4h7WMl9f.jpg	6	2	
2023-05-05T10:45:00.000Z	image	"What's the best way to spend quality time with your family and friends?
 An afternoon playing board games with them and a table full of snacks!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #summer #maycations #foodlove"	https://pbs.twimg.com/media/FvW2ng4acAA0b6I?format=jpg&name=small			
2023-05-04T12:47:56.000Z	video	"Got some summer special recipes under your sleeve? Share them in the comments or tag us in your recipe stories!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #summer #pineapplesquash #foodlove #summervibes"	https://pbs.twimg.com/ext_tw_video_thumb/1654105508792647681/pu/img/ruImDL9JNwj0qT3k.jpg	5		
2023-05-02T12:00:03.000Z	image	"When your aloo bhujia-filled texts are more flavorful than your empty in-person presence!
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #summers #summervibes #texts #aloobhujia #foodlove"	https://pbs.twimg.com/media/FvHsRq3XwAcShLc?format=jpg&name=small	7		1
2023-04-30T10:30:00.000Z	image	"When the nostalgia and deliciousness hit at the same time🤗😋
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #bollywood #sunday #weekend #lazy #chill #summers #4pmwithHaldirams"	https://pbs.twimg.com/media/Fusz8nFXgAA5_of?format=jpg&name=small	1		
2023-04-29T14:18:06.000Z	video	"Chaat cravings are like your boss
 assigning you work, they can come hit you anytime🤷🏻‍♂️
 .
 .
 .
 #Haldiramsnagpur #myHaldiramsMoment #Haldirams #dahivada #chat #chatcravings #yummy #foodlove #chatlovers"	https://pbs.twimg.com/ext_tw_video_thumb/1652302009171857409/pu/img/KpEfjQByJjrYthsA.jpg	1		
2023-04-09T11:00:02.000Z	image	"What else could match the frustration of your team being all-out?
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #allout #ipl #cricket #foodlove"	https://pbs.twimg.com/media/FtLore1aEAEULQp?format=jpg&name=small	5		1
2023-04-08T10:30:00.000Z	image	"Win or lose, everyone gets a treat!😋
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #4pmwithHaldirams #gullycricket #cricket #chaas"	https://pbs.twimg.com/media/FtHHJvwXwAIRdtZ?format=jpg&name=small	4		
2023-04-07T12:14:37.000Z	image	"Not because of the heat but yaha mein pighal gaya!🥵🫠
 .
 .
 .
 #Haldirams #HaldiramsNagpur #MyHaldiramsMoment #summercliches #mangoes #summer #summervibes"	https://pbs.twimg.com/media/FtHFr9tWAAYuW7q?format=jpg&name=small	2	1	
2023-04-06T12:30:00.000Z	image	"The real crime is not having desserts at
 all!
 .
 .
 .
 #foodies #HaldiramsNagpur #myHaldiramsMoment
 #Haldirams"	https://pbs.twimg.com/media/FtBTLEVWYAEd7VE?format=jpg&name=360x360,https://pbs.twimg.com/media/FtBTLEWXwAMt5DH?format=jpg&name=360x360,https://pbs.twimg.com/media/FtBTLEVWYAMM_hI?format=jpg&name=360x360	11	1	4
2023-04-06T10:34:56.000Z	image	"Shoutout to ChatGPT for giving out hard facts!
 .
 .
 .
 #HaldiramsNagpur #MyHaldiramsMoment #Haldirams #ChatGPT #OpenAI"	https://pbs.twimg.com/media/FtBlRbGWwAU3DWt?format=jpg&name=small	2		2
2023-04-06T09:07:37.000Z	image	"Life is full of simple pleasures, and we're lucky to have Haldiram's snacks as one of them!
 .
 .
 .
 #worldhappinessday #happy #foodies
 #Haldiramsnagpur #myHaldiramsMoment
 #Haldirams"	https://pbs.twimg.com/media/FtBQ1N3WYAE33bN?format=jpg&name=360x360,https://pbs.twimg.com/media/FtBRF8_XgAA-c8B?format=jpg&name=360x360,https://pbs.twimg.com/media/FtBRHdHXgAEJC8c?format=jpg&name=360x360,https://pbs.twimg.com/media/FtBRIH0WwAIolCl?format=jpg&name=360x360	4		
2023-04-05T12:30:00.000Z	video	"Add some colour to an otherwise dull life!
 .
 .
 .
 #HaldiramsNagpur #MyHaldiramsMoment #Haldirams #trending"	https://pbs.twimg.com/ext_tw_video_thumb/1643500177204936704/pu/img/fmPvg07wggi2q5sE.jpg	1		
2023-04-05T10:30:00.000Z	image	"When we weren't tall but always tall
 enough to reach the top shelf!
 .
 .
 .
 #4pmwithhaldirams #masalakaju #Haldiramsnagpur
 #myHaldiramsMoment #Haldirams"	https://pbs.twimg.com/media/Fs7hbwfX0AA0Yk5?format=jpg&name=small	3		
2023-02-08T11:37:21.000Z	image	"Are the mid-week blues hitting you too? Only 2 more days till the weekend, we’ve got this!
 
 #HaldiramsNagpur #topicalpost #Midweekblues"	https://pbs.twimg.com/media/FocQ8ybX0AAfi6T?format=jpg&name=small	1	1	
2023-01-23T12:01:13.000Z	image	"Your favourite Haldiram’s Restaurant has entered Malad in a new “Fashion” on the 23rd of January.
 Swagat karne aaiyega zaroor, aur swaad lijiyega delicious snacks and sweets ka!
 .
 .
 #haldiramsnagpur #haldirams #maladoutlet #OneMoreHaldirams"	https://pbs.twimg.com/media/FnJ8_F1XoAART-P?format=jpg&name=360x360,https://pbs.twimg.com/media/FnJ8_F1XoAgga6B?format=jpg&name=360x360,https://pbs.twimg.com/media/FnJ8_F1XEAAx1oq?format=jpg&name=360x360	1	1	3
2023-01-17T12:15:54.000Z	text	Petition to declare aloo bhujia the king of snacks".				
						
#HaldiramsNagpur #AlooBhujia #Snacks"			1	1		
2022-05-02T03:30:00.000Z	video	"IPL is here & the only way to enjoy the thrills even more is to get a great beverage that keeps you refreshed as you do all that cheering. Haldiram’s Kesar Badam Milk is a great choice. What’s your opinion? 🤩
 #HaldiramsNagpur #Trending #CricketFans #TopicalSpot #IPL2022"	https://pbs.twimg.com/ext_tw_video_thumb/1519739162894958592/pu/img/zlbVD-fsDxtMFM5a.jpg	16		5
2022-05-01T06:30:00.000Z	image	"On the occasion of Maharashtra Day, we at Haldiram's remember & salute all the heroes & heroines of Maharashtra's rich history who have steered the state to its glory. Let's feel proud of belonging to such a wonderful state.
 #HaldiramsNagpur #MaharashtraDay 
 #Heritage"	https://pbs.twimg.com/media/FRcuSp9aUAAYZZD?format=jpg&name=small	26	3	5
2022-05-01T03:30:00.000Z	image	"At Haldiram's, we believe that it is the dedicated efforts & labour of our team that makes us the nationwide brand that we are. We salute all our workers & those around the world. 
 #HaldiramsNagpur #LabourDay #LabourOfLove #IndianBrand #MadeInIndia #HaldiramsTeam"	https://pbs.twimg.com/media/FRcsfwMaAAEsnyc?format=jpg&name=small	10		2
2022-04-30T03:30:00.000Z	video	"Got a sudden craving to eat your favourite Haldiram’s Kaju Katli? Just order now from and get it delivered to you in a jiffy. Why wait, order now! 🤭
 #HaldiramsNagpur #HaldiramsOnline #KajuKatli #HaldiramsNamkeen ##HaldiramsMithai #Haldirams"		6		2
2022-04-29T03:30:00.000Z	image	"It’s International Dance Day & we’re as excited as you are. So, if you need inspiration to dance, think of this – your friend has just offered to treat you to your favourite snacks & meals at #haldirams. How would you dance? Show us! 🕺🏽
 #InternationalDanceDay2022 #DanceLover"	https://pbs.twimg.com/media/FRciMFYaQAEaw_e?format=jpg&name=small	12		2
2022-04-28T03:30:00.000Z	image	"Believe it or not, our ever-popular #AgraTajPetha owes its origins to Emperor Shah Jahan's Monument of Love – the Taj Mahal! Built over 400 years ago, the monument also inspired this delectable pristine white sweet. Open a pack & relive the glory! 🤩
 #HaldiramsNagpur #AgraSpecial"	https://pbs.twimg.com/media/FRVYnzaVUAA913R?format=jpg&name=360x360,https://pbs.twimg.com/media/FRVYpBSVgAAW-L1?format=jpg&name=360x360	11		
2022-04-15T03:30:00.000Z	image	"Each time you open a pack of Haldiram’s #KesarBadamMilk, you’re doing your body a favour, trust us. Because the drink is not just delicious, it’s packed with a world of goodness. So serve chilled to friends & family too.
 #HaldiramsNagpur #Friyay #TGIF #WeekendAlert"	https://pbs.twimg.com/media/FQPqitiaUAEpIOB?format=jpg&name=small	6	1	2
2022-04-14T03:30:00.000Z	image	"#Baisakhi ka parv hai, toh khaane ki baatein toh hongi hi. This Baisakhi, welcome the harvest season with a load of good taste & flavours from Haldiram’s Nagpur. Enjoy the festival, enjoy the food. 😋
 
 #HaldiramsNagpur #HaldiramsOutlets #FestiveFood #FestivalsOfIndia"	https://pbs.twimg.com/media/FQPZ4iZacAIYDtU?format=jpg&name=small	4		1
